salary_in_usd,work_models_On-site,work_models_Remote,comp_is_US,company_size_encoded,domain_expertise_Data Engineering,domain_expertise_Data Science,domain_expertise_Machine Learning / AI,domain_expertise_Other,exp_level
11.043,0,1,1,1,0,0,0,1,2
11.82,0,1,1,1,0,1,0,0,1
11.414,0,1,1,1,0,1,0,0,1
12.661,0,1,1,1,0,0,1,0,1
12.256,0,1,1,1,0,0,1,0,1
12.084,1,0,1,1,0,0,0,0,2
11.608,1,0,1,1,0,0,0,0,2
11.082,0,1,1,1,0,0,0,0,2
10.915,0,1,1,1,0,0,0,0,2
12.118,1,0,1,1,0,1,0,0,2
11.713,1,0,1,1,0,1,0,0,2
11.918,0,1,1,1,0,1,0,0,2
11.783,0,1,1,1,0,1,0,0,1
11.523,0,1,1,1,0,1,0,0,1
12.05,0,1,1,1,0,0,0,0,1
11.731,0,1,1,1,0,0,0,0,1
12.139,0,1,1,1,0,1,0,0,1
11.76,0,1,1,1,0,1,0,0,1
11.835,1,0,1,1,0,0,0,0,1
11.43,1,0,1,1,0,0,0,0,1
12.206,1,0,1,1,1,0,0,0,3
11.695,0,1,1,1,0,1,0,0,1
12.394,1,0,1,2,1,0,0,0,1
11.729,1,0,1,2,1,0,0,0,1
12.128,0,1,1,1,0,1,0,0,1
11.932,0,1,1,1,0,1,0,0,1
12.571,0,1,1,1,1,0,0,0,1
12.153,1,0,1,1,0,1,0,0,1
11.884,1,0,1,1,0,1,0,0,1
12.437,0,1,1,1,1,0,0,0,1
12.419,1,0,1,1,1,0,0,0,3
12.056,1,0,1,1,1,0,0,0,3
11.379,0,1,1,1,0,0,0,0,2
11.043,0,1,1,1,0,0,0,0,2
12.517,1,0,1,1,0,1,0,0,1
12.023,1,0,1,1,0,1,0,0,1
11.082,1,0,1,1,0,1,0,0,0
10.714,1,0,1,1,0,1,0,0,0
12.067,1,0,1,1,0,1,0,0,1
12.341,1,0,1,1,0,0,1,0,1
11.909,1,0,1,1,0,0,1,0,1
11.849,0,1,1,0,0,0,1,0,2
12.301,1,0,1,1,0,1,0,0,1
12.044,1,0,1,1,0,1,0,0,1
12.038,1,0,1,1,0,0,0,0,1
11.614,1,0,1,1,0,0,0,0,1
11.264,1,0,1,1,1,0,0,0,1
11.313,1,0,1,1,0,0,0,0,1
12.245,0,1,1,1,1,0,0,0,1
11.604,0,1,1,1,1,0,0,0,1
12.388,1,0,1,1,1,0,0,0,1
12.382,1,0,1,1,1,0,0,0,1
11.462,1,0,1,1,0,0,0,0,1
11.314,1,0,1,1,0,0,0,0,1
11.29,1,0,1,1,0,0,0,0,3
11.156,1,0,1,1,0,0,0,0,3
11.949,1,0,1,1,0,1,0,0,1
11.686,1,0,1,1,0,1,0,0,1
12.359,1,0,1,1,1,0,0,0,1
12.022,1,0,1,1,1,0,0,0,1
11.958,1,0,1,1,0,1,0,0,2
11.562,1,0,1,1,0,1,0,0,2
11.841,1,0,1,1,0,0,0,0,1
11.692,1,0,1,1,0,0,0,0,1
12.233,1,0,1,1,0,1,0,0,1
11.961,1,0,1,1,0,1,0,0,1
12.044,1,0,1,1,1,0,0,0,1
11.562,1,0,1,1,1,0,0,0,2
11.878,0,1,1,1,0,0,0,0,1
11.398,0,1,1,1,0,0,0,0,1
11.849,1,0,1,1,0,1,0,0,1
11.513,1,0,1,1,0,1,0,0,1
12.174,1,0,1,1,1,0,0,0,1
11.693,1,0,1,1,1,0,0,0,1
11.451,0,1,1,1,0,0,0,0,1
11.313,0,1,1,1,0,0,0,0,1
12.101,1,0,1,1,0,0,1,0,2
11.695,1,0,1,1,0,0,1,0,2
11.552,1,0,1,1,0,0,0,1,1
12.211,1,0,1,1,0,1,0,0,1
11.857,1,0,1,1,0,1,0,0,1
11.452,1,0,1,1,0,1,0,0,1
11.744,1,0,1,1,0,1,0,0,1
12.248,1,0,1,1,1,0,0,0,1
12.014,1,0,1,1,1,0,0,0,1
12.038,1,0,1,1,1,0,0,0,1
11.614,1,0,1,1,1,0,0,0,1
11.781,0,1,1,1,0,0,0,0,1
11.376,0,1,1,1,0,0,0,0,1
12.278,0,1,1,1,1,0,0,0,1
12.38,0,1,1,1,0,0,1,0,1
12.061,0,1,1,1,0,0,1,0,1
12.61,1,0,1,1,0,1,0,0,1
12.409,1,0,1,1,0,1,0,0,1
12.578,0,1,1,1,0,0,1,0,1
12.328,0,1,1,1,0,0,1,0,1
11.989,0,1,1,1,0,1,0,0,1
11.925,0,1,1,1,0,1,0,0,1
11.828,0,1,1,1,1,0,0,0,1
12.276,1,0,1,1,0,1,0,0,1
11.695,0,1,1,1,1,0,0,0,1
12.536,1,0,1,1,1,0,0,0,1
12.234,1,0,1,1,1,0,0,0,1
12.133,1,0,1,1,0,1,0,0,1
12.028,1,0,1,1,0,1,0,0,1
11.644,0,1,1,1,1,0,0,0,2
12.176,1,0,1,1,1,0,0,0,1
11.989,1,0,1,1,1,0,0,0,1
12.128,1,0,1,1,0,0,1,0,1
11.689,1,0,1,1,0,0,1,0,1
12.092,0,1,1,1,1,0,0,0,1
11.82,0,1,1,1,1,0,0,0,1
12.15,0,1,1,1,0,0,1,0,1
11.977,0,1,1,1,0,0,1,0,1
11.314,1,0,1,1,1,0,0,0,2
11.912,0,1,1,1,1,0,0,0,1
11.319,0,1,1,1,1,0,0,0,1
12.179,1,0,1,1,1,0,0,0,1
12.628,1,0,1,1,0,0,1,0,1
12.409,1,0,1,1,0,0,1,0,1
12.233,0,1,1,1,0,1,0,0,1
11.961,0,1,1,1,0,1,0,0,1
12.032,0,1,1,2,0,0,0,0,1
11.27,0,1,1,2,0,0,0,0,1
12.073,1,0,1,1,0,0,1,0,1
11.775,0,1,1,1,1,0,0,0,3
11.183,0,1,1,1,1,0,0,0,3
12.264,1,0,1,1,0,0,0,0,1
11.791,1,0,1,1,0,0,0,0,1
12.084,1,0,1,1,0,0,0,0,2
11.905,1,0,1,1,0,0,0,0,1
12.422,1,0,1,1,0,1,0,0,1
11.891,1,0,1,1,0,1,0,0,1
11.951,1,0,1,1,0,0,0,1,1
10.545,1,0,1,1,0,0,0,1,1
12.292,0,1,1,1,0,0,1,0,1
12.369,0,1,1,1,1,0,0,0,1
11.593,0,1,1,1,1,0,0,0,1
11.661,0,1,1,1,0,0,0,0,1
11.31,0,1,1,1,0,0,0,0,1
11.277,1,0,1,1,0,0,0,0,2
12.519,1,0,1,1,0,1,0,0,1
12.113,1,0,1,1,0,1,0,0,1
11.983,1,0,1,1,0,0,0,0,2
11.626,1,0,1,1,0,0,0,0,2
12.56,0,1,1,1,0,1,0,0,1
11.945,0,1,1,1,0,1,0,0,1
12.301,1,0,1,1,0,1,0,0,1
12.044,1,0,1,1,0,1,0,0,1
12.206,0,1,1,1,1,0,0,0,2
12.429,1,0,1,1,0,1,0,0,2
11.736,1,0,1,1,0,1,0,0,2
12.525,1,0,1,1,0,1,0,0,2
12.206,1,0,1,1,0,1,0,0,2
11.718,1,0,1,1,0,0,0,0,1
12.352,1,0,1,1,1,0,0,0,1
11.678,1,0,1,1,1,0,0,0,1
12.61,0,1,1,1,0,1,0,0,3
12.428,0,1,1,1,0,1,0,0,3
12.601,1,0,1,1,0,0,1,0,1
11.835,1,0,1,1,0,0,1,0,1
12.495,0,1,1,1,0,1,0,0,1
12.027,0,1,1,1,0,1,0,0,1
12.147,0,1,1,1,1,0,0,0,1
11.67,0,1,1,1,1,0,0,0,1
11.925,1,0,1,1,0,1,0,0,1
11.872,1,0,1,1,0,1,0,0,1
12.35,0,1,1,1,1,0,0,0,1
11.966,0,1,1,1,1,0,0,0,1
12.388,0,1,1,1,0,1,0,0,1
11.966,0,1,1,1,0,1,0,0,1
12.354,1,0,1,1,1,0,0,0,1
12.25,1,0,1,1,1,0,0,0,1
12.124,1,0,1,1,0,1,0,0,1
12.029,1,0,1,1,0,1,0,0,1
11.35,0,1,1,1,1,0,0,0,1
11.948,1,0,1,1,0,0,0,0,1
11.135,1,0,1,1,0,0,0,0,1
11.408,1,0,1,1,0,0,0,0,0
12.331,1,0,1,1,1,0,0,0,1
11.85,1,0,1,1,1,0,0,0,1
11.29,1,0,1,1,1,0,0,0,1
10.869,1,0,1,1,1,0,0,0,1
12.441,0,1,1,1,0,1,0,0,1
11.96,0,1,1,1,0,1,0,0,1
12.367,1,0,1,1,0,0,1,0,1
12.315,1,0,1,2,0,0,0,0,1
11.65,1,0,1,2,0,0,0,0,1
11.934,0,1,1,1,1,0,0,0,2
11.451,0,1,1,1,1,0,0,0,2
11.698,1,0,1,1,0,0,0,0,1
11.217,1,0,1,1,0,0,0,0,1
11.806,0,1,1,1,0,0,0,0,1
12.464,0,1,1,1,1,0,0,0,1
12.058,0,1,1,1,1,0,0,0,1
12.301,1,0,1,1,1,0,0,0,3
11.918,1,0,1,1,1,0,0,0,3
11.604,1,0,1,1,1,0,0,0,1
11.983,0,1,1,2,0,1,0,0,1
11.45,1,0,1,1,0,0,0,0,1
12.137,0,1,1,1,0,0,0,0,1
11.694,0,1,1,1,0,0,0,0,1
12.858,1,0,1,1,0,0,1,0,1
12.663,1,0,1,1,0,0,1,0,1
12.196,0,1,1,1,0,1,0,0,2
11.791,0,1,1,1,0,1,0,0,2
11.861,0,1,1,1,0,1,0,0,2
11.455,0,1,1,1,0,1,0,0,2
12.252,0,1,1,1,0,1,0,0,1
12.029,0,1,1,1,0,1,0,0,1
11.29,1,0,1,1,1,0,0,0,0
10.869,1,0,1,1,1,0,0,0,0
12.38,1,0,1,1,0,1,0,0,1
11.915,1,0,1,1,0,1,0,0,1
12.137,0,1,1,1,1,0,0,0,1
11.666,0,1,1,1,1,0,0,0,1
12.073,0,1,1,1,0,1,0,0,1
11.884,0,1,1,1,0,1,0,0,1
12.181,1,0,1,1,0,0,0,0,1
12.301,0,1,1,1,0,1,0,0,2
12.155,0,1,1,1,0,1,0,0,2
12.022,1,0,1,1,1,0,0,0,1
11.665,1,0,1,1,1,0,0,0,1
11.884,1,0,1,1,0,0,0,0,1
11.736,1,0,1,1,0,0,0,0,1
11.238,0,1,1,1,1,0,0,0,2
11.783,1,0,1,1,0,0,0,0,1
12.31,0,1,1,1,0,1,0,0,1
12.023,0,1,1,1,0,1,0,0,1
12.234,0,1,1,1,1,0,0,0,1
11.568,0,1,1,1,1,0,0,0,1
11.835,1,0,1,1,1,0,0,0,1
11.112,1,0,1,1,1,0,0,0,1
12.261,1,0,1,1,0,1,0,0,1
12.346,0,1,1,1,0,0,0,0,1
11.002,0,1,1,1,0,0,0,0,2
12.206,0,1,1,1,0,0,0,0,1
12.101,0,1,1,1,0,0,0,0,1
12.206,0,1,1,1,0,1,0,0,0
11.695,0,1,1,1,0,1,0,0,0
11.748,0,1,1,1,0,1,0,0,3
11.264,0,1,1,1,0,1,0,0,3
11.969,1,0,1,1,0,1,0,0,1
11.558,1,0,1,1,0,1,0,0,1
11.798,0,1,1,1,0,1,0,0,1
12.155,1,0,1,1,0,1,0,0,2
11.971,1,0,1,1,0,1,0,0,2
12.112,0,1,1,1,0,0,0,0,1
12.437,1,0,1,1,1,0,0,0,1
11.768,1,0,1,1,1,0,0,0,1
12.35,1,0,1,1,0,0,1,0,1
12.21,1,0,1,1,0,0,1,0,1
11.977,0,1,1,1,0,1,0,0,1
11.697,0,1,1,1,0,1,0,0,1
11.849,0,1,1,1,1,0,0,0,1
11.608,0,1,1,1,1,0,0,0,1
11.912,1,0,1,1,0,0,1,0,2
12.578,0,1,1,2,0,0,0,1,3
12.419,1,0,1,1,1,0,0,0,1
12.056,1,0,1,1,1,0,0,0,1
11.188,0,1,1,1,0,0,0,0,1
11.998,1,0,1,1,1,0,0,0,3
11.327,0,1,1,1,0,1,0,0,1
11.066,0,1,1,1,0,1,0,0,1
12.147,1,0,1,1,0,1,0,0,1
11.622,1,0,1,1,0,1,0,0,1
12.298,1,0,1,1,0,0,1,0,1
11.871,1,0,1,1,0,0,1,0,1
11.8,1,0,1,1,0,0,1,0,1
11.29,0,1,1,1,1,0,0,0,1
12.201,1,0,1,1,1,0,0,0,2
12.119,1,0,1,1,1,0,0,0,2
12.879,1,0,1,1,0,0,1,0,1
12.319,1,0,1,1,0,0,1,0,1
12.359,1,0,1,1,1,0,0,0,1
12.202,1,0,1,1,1,0,0,0,1
12.055,0,1,1,1,1,0,0,0,1
11.581,0,1,1,1,1,0,0,0,1
11.76,1,0,1,1,1,0,0,0,2
11.308,1,0,1,1,1,0,0,0,2
12.247,1,0,1,1,0,0,1,0,1
11.929,1,0,1,1,0,0,1,0,1
12.21,1,0,1,1,0,1,0,0,1
11.701,1,0,1,1,0,1,0,0,2
11.19,1,0,1,1,0,1,0,0,2
12.429,0,1,1,1,0,1,0,0,1
12.078,0,1,1,1,0,1,0,0,1
12.429,1,0,1,1,0,1,0,0,1
12.044,1,0,1,1,0,1,0,0,1
12.283,0,1,1,2,0,0,1,0,3
12.093,1,0,1,1,0,1,0,0,1
11.91,1,0,1,1,0,1,0,0,1
12.712,1,0,1,1,0,1,0,0,1
12.556,1,0,1,1,0,1,0,0,1
12.031,1,0,1,1,1,0,0,0,3
11.66,1,0,1,1,1,0,0,0,3
11.736,1,0,1,1,0,0,1,0,1
12.128,1,0,1,1,0,0,0,0,1
10.82,1,0,1,1,0,0,0,0,1
12.712,1,0,1,1,1,0,0,0,1
12.556,1,0,1,1,1,0,0,0,1
12.15,1,0,1,1,0,1,0,0,1
11.842,1,0,1,1,0,1,0,0,1
12.201,0,1,1,1,0,0,1,0,1
11.884,0,1,1,1,0,0,1,0,1
12.201,1,0,1,1,0,0,1,0,1
11.864,1,0,1,1,0,0,1,0,1
11.097,1,0,1,1,0,0,0,0,1
10.859,1,0,1,1,0,0,0,0,1
12.206,0,1,1,1,0,1,0,0,1
12.093,1,0,1,1,1,0,0,0,1
11.91,1,0,1,1,1,0,0,0,1
12.206,0,1,1,2,0,0,1,0,1
12.023,1,0,1,1,0,0,0,0,1
11.637,1,0,1,1,0,0,0,0,1
12.809,1,0,1,1,0,0,1,0,1
12.341,1,0,1,1,1,0,0,0,1
12.128,1,0,1,2,0,1,0,0,1
11.37,1,0,1,2,0,1,0,0,1
12.167,0,1,1,1,0,0,0,0,1
11.943,0,1,1,1,0,0,0,0,1
11.788,1,0,1,1,0,0,0,0,2
11.565,1,0,1,1,0,0,0,0,2
11.747,1,0,1,1,0,1,0,0,1
12.369,0,1,1,1,0,0,1,0,1
11.983,0,1,1,1,0,0,1,0,1
11.893,1,0,1,1,0,0,0,0,1
12.073,0,1,1,1,0,1,0,0,2
11.93,1,0,1,1,0,1,0,0,1
11.918,1,0,1,1,1,0,0,0,2
11.513,1,0,1,1,1,0,0,0,2
11.748,1,0,1,1,0,1,0,0,1
11.264,1,0,1,1,0,1,0,0,1
11.748,1,0,1,1,0,0,0,0,1
11.264,1,0,1,1,0,0,0,0,1
11.156,1,0,1,1,0,1,0,0,1
11.472,0,1,1,1,1,0,0,0,1
11.184,0,1,1,1,1,0,0,0,1
12.231,0,1,1,1,0,1,0,0,1
12.031,0,1,1,1,0,1,0,0,1
12.314,1,0,1,1,0,1,0,0,1
12.113,1,0,1,1,0,1,0,0,1
11.909,1,0,1,1,0,0,1,0,1
12.236,0,1,1,1,0,1,0,0,1
11.851,0,1,1,1,0,1,0,0,1
12.447,0,1,1,2,0,0,0,0,1
11.782,0,1,1,2,0,0,0,0,1
12.196,0,1,1,1,0,1,0,0,1
11.728,0,1,1,1,0,1,0,0,1
12.365,0,1,1,1,0,0,0,0,1
11.632,0,1,1,1,0,0,0,0,1
11.736,1,0,1,1,0,0,0,0,0
12.124,0,1,1,1,0,1,0,0,1
12.028,0,1,1,1,0,1,0,0,1
12.228,1,0,1,1,1,0,0,0,3
11.408,1,0,1,1,1,0,0,0,0
11.339,1,0,1,1,1,0,0,0,0
12.218,0,1,1,1,1,0,0,0,1
11.9,0,1,1,1,1,0,0,0,1
11.846,0,1,1,1,0,1,0,0,1
11.408,0,1,1,1,0,1,0,0,1
12.165,1,0,1,1,1,0,0,0,1
11.864,1,0,1,1,1,0,0,0,1
11.871,0,1,1,1,0,0,0,1,1
11.768,0,1,1,1,0,0,0,1,1
12.16,0,1,1,1,0,1,0,0,1
11.35,1,0,1,1,0,0,0,1,1
11.156,1,0,1,1,0,0,0,1,1
11.883,1,0,1,1,0,0,1,0,1
12.429,0,1,1,1,0,0,0,0,2
12.06,1,0,1,1,1,0,0,0,1
11.878,1,0,1,1,1,0,0,0,1
11.983,1,0,1,1,0,0,0,0,1
11.813,1,0,1,1,0,0,0,0,1
11.528,0,1,1,1,0,0,0,0,1
11.335,0,1,1,1,0,0,0,0,1
12.553,1,0,1,1,0,1,0,0,1
12.123,1,0,1,1,0,1,0,0,1
12.301,1,0,1,1,0,1,0,0,3
12.128,1,0,1,1,0,1,0,0,3
12.415,1,0,1,1,0,1,0,0,1
11.802,1,0,1,1,0,1,0,0,1
12.067,0,1,1,1,0,1,0,0,1
11.806,0,1,1,1,0,1,0,0,1
12.707,1,0,1,1,0,1,0,0,3
12.346,1,0,1,1,0,1,0,0,3
12.026,1,0,1,1,0,0,0,1,2
11.599,1,0,1,1,0,0,0,1,2
11.884,0,1,1,1,0,0,1,0,1
12.557,0,1,1,1,0,0,1,0,1
12.333,0,1,1,1,0,0,1,0,1
12.231,1,0,1,1,0,1,0,0,1
11.983,1,0,1,1,0,1,0,0,1
12.162,1,0,1,1,0,0,1,0,1
11.757,1,0,1,1,0,0,1,0,1
12.346,0,1,1,1,0,0,1,0,1
11.462,1,0,1,1,0,0,0,0,2
11.156,1,0,1,1,0,0,0,0,2
12.461,1,0,1,1,1,0,0,0,2
12.049,1,0,1,1,1,0,0,0,2
11.931,1,0,1,1,1,0,0,0,1
12.002,1,0,1,1,1,0,0,0,1
11.597,1,0,1,1,1,0,0,0,1
12.56,1,0,1,1,0,0,1,0,1
12.175,1,0,1,1,0,0,1,0,1
12.751,1,0,1,1,0,1,0,0,1
12.366,1,0,1,1,0,1,0,0,1
11.513,0,1,1,0,0,1,0,0,1
12.393,1,0,1,1,1,0,0,0,1
12.255,0,1,1,2,1,0,0,0,1
11.408,1,0,1,1,1,0,0,0,1
11.339,1,0,1,1,1,0,0,0,1
11.983,0,1,1,1,0,0,0,0,1
12.307,1,0,1,1,1,0,0,0,1
11.902,1,0,1,1,1,0,0,0,1
12.255,0,1,1,1,0,0,1,0,1
11.983,0,1,1,1,0,0,1,0,1
12.165,0,1,1,1,1,0,0,0,1
11.925,0,1,1,1,1,0,0,0,1
12.038,1,0,1,1,0,1,0,0,1
12.228,1,0,1,1,1,0,0,0,1
11.865,1,0,1,1,1,0,0,0,1
12.255,1,0,1,1,1,0,0,0,1
12.044,1,0,1,1,1,0,0,0,1
12.255,0,1,1,1,1,0,0,0,1
11.977,0,1,1,1,1,0,0,0,1
11.455,0,1,1,1,0,0,0,0,1
11.408,0,1,1,1,1,0,0,0,2
11.775,0,1,1,1,1,0,0,0,0
11.183,0,1,1,1,1,0,0,0,0
11.002,1,0,1,1,0,0,0,0,2
11.002,0,1,1,2,0,0,0,0,0
12.449,1,0,1,1,0,1,0,0,1
11.67,0,1,1,1,1,0,0,0,1
11.326,0,1,1,1,1,0,0,0,1
11.977,0,1,1,1,1,0,0,0,1
11.562,0,1,1,1,1,0,0,0,1
11.951,1,0,1,1,0,1,0,0,2
11.533,1,0,1,1,0,1,0,0,2
12.832,1,0,1,1,0,1,0,0,1
12.193,1,0,1,1,0,1,0,0,1
12.139,1,0,1,1,0,1,0,0,1
9.903,0,1,1,2,0,1,0,0,2
12.181,0,1,1,1,0,1,0,0,1
11.687,0,1,1,1,0,1,0,0,1
12.493,1,0,1,1,0,1,0,0,1
12.088,1,0,1,1,0,1,0,0,1
10.928,0,1,1,1,0,0,0,1,1
10.834,0,1,1,1,0,0,0,1,1
11.813,1,0,1,1,1,0,0,0,2
11.653,1,0,1,1,1,0,0,0,2
12.618,1,0,1,1,0,0,1,0,1
12.15,1,0,1,1,0,0,1,0,1
12.301,0,1,1,1,0,0,1,0,1
11.918,0,1,1,1,0,0,0,0,1
11.44,0,1,1,1,0,0,0,0,1
12.283,0,1,1,1,0,0,1,0,1
12.123,0,1,1,1,0,0,1,0,1
11.513,0,1,1,1,0,1,0,0,2
11.766,1,0,1,1,0,1,0,0,2
11.282,1,0,1,1,0,1,0,0,2
11.951,1,0,1,1,0,1,0,0,2
11.736,1,0,1,1,0,1,0,0,2
12.519,0,1,1,1,0,0,1,0,1
12.113,0,1,1,1,0,0,1,0,1
11.73,0,1,1,1,1,0,0,0,1
11.137,0,1,1,1,1,0,0,0,1
12.226,0,1,1,1,1,0,0,0,2
11.992,0,1,1,1,1,0,0,0,2
12.133,1,0,1,1,0,1,0,0,1
11.77,1,0,1,1,0,1,0,0,1
11.91,1,0,1,1,0,1,0,0,1
11.462,0,1,1,1,0,1,0,0,1
12.57,1,0,1,2,0,0,1,0,1
11.905,1,0,1,2,0,0,1,0,1
12.334,0,1,1,1,0,1,0,0,1
12.194,0,1,1,1,0,1,0,0,1
12.092,1,0,1,1,0,1,0,0,1
12.56,1,0,1,1,1,0,0,0,1
11.408,0,1,1,1,0,0,1,0,0
12.378,1,0,1,1,0,0,1,0,2
11.972,1,0,1,1,0,0,1,0,2
12.165,0,1,1,1,0,0,1,0,1
12.008,0,1,1,1,0,0,1,0,1
11.918,1,0,1,1,1,0,0,0,1
11.857,1,0,1,1,1,0,0,0,1
12.495,1,0,1,1,1,0,0,0,1
11.899,1,0,1,1,0,1,0,0,1
11.415,1,0,1,1,0,1,0,0,1
11.184,0,1,1,1,0,0,0,0,1
12.388,1,0,1,0,0,1,0,0,1
11.864,1,0,1,0,0,1,0,0,1
12.101,0,1,1,0,0,0,1,0,2
11.562,0,1,1,0,0,0,1,0,2
11.002,0,1,1,1,0,0,0,0,0
12.499,0,1,1,1,0,0,1,0,1
11.882,1,0,1,1,1,0,0,0,2
11.659,1,0,1,1,1,0,0,0,2
11.878,0,1,1,1,0,0,0,0,1
11.791,0,1,1,1,0,0,0,0,1
11.446,0,1,1,1,0,0,0,0,1
12.246,0,1,1,1,1,0,0,0,1
11.926,0,1,1,1,1,0,0,0,1
12.506,1,0,1,1,0,1,0,0,1
12.178,1,0,1,1,1,0,0,0,3
11.657,1,0,1,1,1,0,0,0,3
10.82,0,1,1,1,0,0,0,0,0
10.597,0,1,1,1,0,0,0,0,0
11.951,1,0,1,1,0,0,1,0,1
11.513,1,0,1,1,0,0,1,0,1
11.082,1,0,1,1,0,0,0,0,1
12.543,0,1,1,1,1,0,0,0,1
12.032,0,1,1,1,1,0,0,0,1
11.695,1,0,1,1,0,1,0,0,1
11.912,0,1,1,1,1,0,0,0,1
11.643,0,1,1,1,1,0,0,0,1
12.014,0,1,1,1,0,1,0,0,1
11.884,0,1,1,1,0,1,0,0,1
12.523,1,0,1,1,1,0,0,0,1
12.204,1,0,1,1,1,0,0,0,1
11.333,1,0,1,1,1,0,0,0,2
10.869,1,0,1,1,1,0,0,0,2
12.429,0,1,1,1,0,1,0,0,3
12.101,0,1,1,1,0,1,0,0,3
11.964,0,1,1,1,0,1,0,0,1
11.854,0,1,1,1,0,0,0,0,1
11.605,0,1,1,1,0,0,0,0,1
12.535,1,0,1,1,0,0,1,0,1
12.061,1,0,1,1,0,0,1,0,1
12.628,0,1,1,1,1,0,0,0,1
11.736,0,1,1,1,1,0,0,0,1
10.086,0,1,1,1,0,1,0,0,0
12.465,1,0,1,1,1,0,0,0,1
11.84,1,0,1,1,1,0,0,0,1
12.292,0,1,1,1,0,1,0,0,1
11.35,0,1,1,1,0,1,0,0,1
11.791,1,0,1,1,0,0,0,1,1
11.177,1,0,1,1,0,0,0,1,1
12.279,1,0,1,1,1,0,0,0,1
11.636,1,0,1,1,1,0,0,0,1
11.775,1,0,1,1,0,1,0,0,2
11.35,1,0,1,1,0,1,0,0,2
12.429,0,1,1,1,1,0,0,0,3
12.206,0,1,1,1,1,0,0,0,3
12.034,1,0,1,1,0,1,0,0,1
11.824,0,1,1,1,0,0,0,0,1
11.522,0,1,1,1,0,0,0,0,1
12.526,0,1,1,1,1,0,0,0,1
12.12,0,1,1,1,1,0,0,0,1
12.034,1,0,1,1,0,1,0,0,1
11.564,1,0,1,1,0,1,0,0,1
12.388,0,1,1,1,1,0,0,0,2
11.695,1,0,1,1,0,0,0,1,2
11.44,0,1,1,2,0,0,0,0,2
11.562,1,0,1,1,1,0,0,0,1
12.667,1,0,1,1,0,0,1,0,1
12.048,1,0,1,1,0,0,1,0,1
12.044,1,0,1,1,0,0,1,0,2
11.975,1,0,1,1,1,0,0,0,1
11.727,1,0,1,1,1,0,0,0,1
12.717,1,0,1,1,1,0,0,0,3
12.103,1,0,1,1,1,0,0,0,3
12.458,0,1,1,1,1,0,0,0,3
12.258,0,1,1,1,1,0,0,0,3
11.082,1,0,1,1,0,0,0,1,2
10.82,1,0,1,1,0,0,0,1,2
12.588,1,0,1,1,1,0,0,0,1
12.468,0,1,1,1,0,1,0,0,3
12.165,0,1,1,1,0,1,0,0,3
12.044,1,0,1,1,0,1,0,0,2
11.736,1,0,1,1,0,1,0,0,2
11.503,0,1,1,2,0,0,0,0,0
12.359,1,0,1,1,0,0,1,0,1
12.129,0,1,1,1,1,0,0,0,1
11.757,0,1,1,1,1,0,0,0,1
11.562,0,1,1,1,0,0,0,0,2
11.983,0,1,1,1,0,0,0,0,3
10.915,0,1,1,1,0,0,0,0,3
12.393,1,0,1,1,0,0,1,0,1
12.002,1,0,1,1,0,0,1,0,1
11.695,0,1,1,1,0,1,0,0,2
11.678,1,0,1,1,0,1,0,0,1
12.648,1,0,1,1,0,0,1,0,1
11.999,1,0,1,1,0,0,1,0,1
12.464,1,0,1,1,0,1,0,0,3
12.324,1,0,1,1,0,1,0,0,3
11.884,1,0,1,1,0,1,0,0,3
11.942,1,0,1,1,1,0,0,0,1
12.116,0,1,1,1,1,0,0,0,1
11.635,0,1,1,1,1,0,0,0,1
11.744,1,0,1,1,0,0,0,0,2
11.367,1,0,1,1,0,0,0,0,2
12.358,0,1,1,1,1,0,0,0,1
12.039,0,1,1,1,1,0,0,0,1
11.998,1,0,1,1,1,0,0,0,2
12.39,0,1,1,1,0,1,0,0,1
12.071,0,1,1,1,0,1,0,0,1
11.661,1,0,1,1,1,0,0,0,1
11.942,0,1,1,1,0,0,0,0,1
11.585,0,1,1,1,0,0,0,0,1
12.09,0,1,1,1,0,0,1,0,1
11.932,0,1,1,1,0,0,1,0,1
12.36,0,1,1,1,0,1,0,0,1
12.255,0,1,1,1,0,1,0,0,1
11.983,0,1,1,1,0,1,0,0,1
12.236,1,0,1,1,0,0,0,0,1
11.608,1,0,1,1,0,0,0,1,2
11.156,1,0,1,1,0,0,0,1,2
11.919,0,1,1,1,0,1,0,0,1
11.696,0,1,1,1,0,1,0,0,1
12.032,0,1,1,1,0,0,1,0,1
12.093,1,0,1,1,1,0,0,0,1
11.87,1,0,1,1,1,0,0,0,1
12.449,1,0,1,1,0,1,0,0,1
12.038,1,0,1,1,0,1,0,0,1
11.951,1,0,1,1,0,1,0,0,2
11.928,1,0,1,1,1,0,0,0,2
11.879,1,0,1,1,1,0,0,0,2
11.928,0,1,1,1,0,1,0,0,0
11.656,0,1,1,1,0,1,0,0,0
12.171,1,0,1,1,1,0,0,0,2
11.665,1,0,1,1,1,0,0,0,2
11.891,0,1,1,1,1,0,0,0,1
12.705,1,0,1,1,0,0,0,1,3
12.505,1,0,1,1,0,0,0,1,3
12.431,1,0,1,1,1,0,0,0,1
11.98,1,0,1,1,1,0,0,0,1
11.451,0,1,1,1,0,0,0,0,0
10.967,0,1,1,1,0,0,0,0,0
11.64,1,0,1,1,0,0,0,0,1
11.002,1,0,1,1,0,0,0,0,1
